entry_id,raw_url,normalized_url,final_url,source_files,discovery_count,context_hint,source_name,source_tier,source_type,candidate_id,candidate_confidence,candidate_match_method,title,published_at,validation_status,public_status,status_reason,http_status,reachable,discovery_method,processed_at
manual-2df95543,https://diariolalibertad.com/sitio/2026/04/06/tres-millones-de-firmas-respaldaran-la-aspiracion-presidencial-de-carlos-caicedo,https://diariolalibertad.com/sitio/2026/04/06/tres-millones-de-firmas-respaldaran-la-aspiracion-presidencial-de-carlos-caicedo,https://diariolalibertad.com/sitio/2026/04/06/tres-millones-de-firmas-respaldaran-la-aspiracion-presidencial-de-carlos-caicedo,data/added_manually/chatgpt_pro.md,1,https://diariolalibertad.com/sitio/2026/04/06/tres-millones-de-firmas-respaldaran-la-aspiracion-presidencial-de-carlos-caicedo/,Diariolalibertad Com,official,official-page,carlos-caicedo,0.99,alias_score,Tres Millones De Firmas Respaldaran La Aspiracion Presidencial De Carlos Caicedo,2026-04-06T00:00:00Z,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-0794d52c,https://directoriolegislativo.org/wp-content/uploads/2022/05/resumen-propuestas-sergio-fajardo.pdf,https://directoriolegislativo.org/wp-content/uploads/2022/05/resumen-propuestas-sergio-fajardo.pdf,https://directoriolegislativo.org/wp-content/uploads/2022/05/resumen-propuestas-sergio-fajardo.pdf,data/added_manually/chatgpt_pro.md,1,https://directoriolegislativo.org/wp-content/uploads/2022/05/resumen-propuestas-sergio-fajardo.pdf,Directoriolegislativo Org,official,document,sergio-fajardo,0.99,alias_score,Resumen Propuestas Sergio Fajardo,NA,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-51298b3e,https://www.elcolombiano.com/colombia/elecciones-2026-miguel-uribe-londono-entrevista-EF34759962,https://elcolombiano.com/colombia/elecciones-2026-miguel-uribe-londono-entrevista-EF34759962,https://elcolombiano.com/colombia/elecciones-2026-miguel-uribe-londono-entrevista-EF34759962,data/added_manually/chatgpt_pro.md,1,https://www.elcolombiano.com/colombia/elecciones-2026-miguel-uribe-londono-entrevista-EF34759962,Elcolombiano Com,established-media,topic-page,miguel-uribe,0.99,alias_score,Elecciones 2026 Miguel Uribe Londono Entrevista EF34759962,NA,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-30548c04,https://www.elespectador.com/politica/elecciones-colombia-2026/gustavo-matamoros-quien-es-el-general-que-quiere-ser-presidente-de-colombia-perfil-y-trayectoria-del-candidato-noticas-hoy,https://elespectador.com/politica/elecciones-colombia-2026/gustavo-matamoros-quien-es-el-general-que-quiere-ser-presidente-de-colombia-perfil-y-trayectoria-del-candidato-noticas-hoy,https://elespectador.com/politica/elecciones-colombia-2026/gustavo-matamoros-quien-es-el-general-que-quiere-ser-presidente-de-colombia-perfil-y-trayectoria-del-candidato-noticas-hoy,data/added_manually/chatgpt_pro.md,1,https://www.elespectador.com/politica/elecciones-colombia-2026/gustavo-matamoros-quien-es-el-general-que-quiere-ser-presidente-de-colombia-perfil-y-trayectoria-del-candidato-noticas-hoy/,Elespectador Com,established-media,topic-page,gustavo-matamoros,0.99,alias_score,Gustavo Matamoros Quien Es El General Que Quiere Ser Presidente De Colombia Perfil y Trayectoria Del Candidato Noticas Hoy,NA,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-40921854,https://www.elespectador.com/politica/elecciones-colombia-2026/luis-gilberto-murillo-busca-la-presidencia-quien-es-cargos-hoja-de-vida-por-que-renuncio-a-cancilleria-noticias-hoy,https://elespectador.com/politica/elecciones-colombia-2026/luis-gilberto-murillo-busca-la-presidencia-quien-es-cargos-hoja-de-vida-por-que-renuncio-a-cancilleria-noticias-hoy,https://elespectador.com/politica/elecciones-colombia-2026/luis-gilberto-murillo-busca-la-presidencia-quien-es-cargos-hoja-de-vida-por-que-renuncio-a-cancilleria-noticias-hoy,data/added_manually/chatgpt_pro.md,1,https://www.elespectador.com/politica/elecciones-colombia-2026/luis-gilberto-murillo-busca-la-presidencia-quien-es-cargos-hoja-de-vida-por-que-renuncio-a-cancilleria-noticias-hoy/,Elespectador Com,established-media,topic-page,luis-gilberto-murillo,0.99,alias_score,Luis Gilberto Murillo Busca La Presidencia Quien Es Cargos Hoja De Vida Por Que Renuncio a Cancilleria Noticias Hoy,NA,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-20013e75,https://www.elespectador.com/politica/elecciones-colombia-2026/quien-es-carlos-caicedo-su-trayectoria-como-alcalde-rector-su-partido-y-mas-de-su-hoja-de-vida,https://elespectador.com/politica/elecciones-colombia-2026/quien-es-carlos-caicedo-su-trayectoria-como-alcalde-rector-su-partido-y-mas-de-su-hoja-de-vida,https://elespectador.com/politica/elecciones-colombia-2026/quien-es-carlos-caicedo-su-trayectoria-como-alcalde-rector-su-partido-y-mas-de-su-hoja-de-vida,data/added_manually/chatgpt_pro.md,1,https://www.elespectador.com/politica/elecciones-colombia-2026/quien-es-carlos-caicedo-su-trayectoria-como-alcalde-rector-su-partido-y-mas-de-su-hoja-de-vida/,Elespectador Com,established-media,topic-page,carlos-caicedo,0.99,alias_score,Quien Es Carlos Caicedo Su Trayectoria Como Alcalde Rector Su Partido y Mas De Su Hoja De Vida,NA,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-5d53f18f,https://www.elespectador.com/politica/elecciones-colombia-2026/quien-es-mauricio-lizcano-estos-son-los-giros-de-la-vida-y-la-politica-detras-de-su-candidatura-presidencial,https://elespectador.com/politica/elecciones-colombia-2026/quien-es-mauricio-lizcano-estos-son-los-giros-de-la-vida-y-la-politica-detras-de-su-candidatura-presidencial,https://elespectador.com/politica/elecciones-colombia-2026/quien-es-mauricio-lizcano-estos-son-los-giros-de-la-vida-y-la-politica-detras-de-su-candidatura-presidencial,data/added_manually/chatgpt_pro.md,1,https://www.elespectador.com/politica/elecciones-colombia-2026/quien-es-mauricio-lizcano-estos-son-los-giros-de-la-vida-y-la-politica-detras-de-su-candidatura-presidencial/,Elespectador Com,established-media,topic-page,mauricio-lizcano,0.99,alias_score,Quien Es Mauricio Lizcano Estos Son Los Giros De La Vida y La Politica Detras De Su Candidatura Presidencial,NA,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-1ce02e20,https://www.elespectador.com/politica/elecciones-colombia-2026/roy-barreras-llegara-a-la-primera-vuelta-presidencial-y-seguira-su-camino-por-la-casa-de-narino-noticias-hoy,https://elespectador.com/politica/elecciones-colombia-2026/roy-barreras-llegara-a-la-primera-vuelta-presidencial-y-seguira-su-camino-por-la-casa-de-narino-noticias-hoy,https://elespectador.com/politica/elecciones-colombia-2026/roy-barreras-llegara-a-la-primera-vuelta-presidencial-y-seguira-su-camino-por-la-casa-de-narino-noticias-hoy,data/added_manually/chatgpt_pro.md,1,https://www.elespectador.com/politica/elecciones-colombia-2026/roy-barreras-llegara-a-la-primera-vuelta-presidencial-y-seguira-su-camino-por-la-casa-de-narino-noticias-hoy/,Elespectador Com,established-media,topic-page,roy-barreras,0.99,alias_score,Roy Barreras Llegara a La Primera Vuelta Presidencial y Seguira Su Camino Por La Casa De Narino Noticias Hoy,NA,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-4dc0f536,https://www.elheraldo.co/politica/2026/03/13/gustavo-matamoros-inscribio-su-candidatura-presidencial-ante-la-registraduria,https://elheraldo.co/politica/2026/03/13/gustavo-matamoros-inscribio-su-candidatura-presidencial-ante-la-registraduria,https://elheraldo.co/politica/2026/03/13/gustavo-matamoros-inscribio-su-candidatura-presidencial-ante-la-registraduria,data/added_manually/chatgpt_pro.md,1,https://www.elheraldo.co/politica/2026/03/13/gustavo-matamoros-inscribio-su-candidatura-presidencial-ante-la-registraduria/,Elheraldo Co,established-media,article,gustavo-matamoros,0.99,alias_score,Gustavo Matamoros Inscribio Su Candidatura Presidencial Ante La Registraduria,2026-03-13T00:00:00Z,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-10314ccb,https://www.elheraldo.co/politica/2026/04/13/las-cinco-bombas-que-paloma-valencia-y-juan-daniel-oviedo-planean-desactivar-para-estabilizar-el-pais,https://elheraldo.co/politica/2026/04/13/las-cinco-bombas-que-paloma-valencia-y-juan-daniel-oviedo-planean-desactivar-para-estabilizar-el-pais,https://elheraldo.co/politica/2026/04/13/las-cinco-bombas-que-paloma-valencia-y-juan-daniel-oviedo-planean-desactivar-para-estabilizar-el-pais,data/added_manually/chatgpt_pro.md,1,https://www.elheraldo.co/politica/2026/04/13/las-cinco-bombas-que-paloma-valencia-y-juan-daniel-oviedo-planean-desactivar-para-estabilizar-el-pais/,Elheraldo Co,established-media,article,paloma-valencia,0.99,alias_score,Las Cinco Bombas Que Paloma Valencia y Juan Daniel Oviedo Planean Desactivar Para Estabilizar El Pais,2026-04-13T00:00:00Z,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-34b1500b,https://www.eloriente.com/articulo/elecciones-en-colombia-2026-paloma-valencia-propone-bajar-impuestos-y-reactivar-el-sector-petrolero/56418,https://eloriente.com/articulo/elecciones-en-colombia-2026-paloma-valencia-propone-bajar-impuestos-y-reactivar-el-sector-petrolero/56418,https://eloriente.com/articulo/elecciones-en-colombia-2026-paloma-valencia-propone-bajar-impuestos-y-reactivar-el-sector-petrolero/56418,data/added_manually/chatgpt_pro.md,1,https://www.eloriente.com/articulo/elecciones-en-colombia-2026-paloma-valencia-propone-bajar-impuestos-y-reactivar-el-sector-petrolero/56418,Eloriente Com,official,official-page,paloma-valencia,0.99,alias_score,56418,NA,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-1dc39c95,https://www.elpais.com.co/elecciones/carlos-caicedo-el-candidato-presidencial-que-busca-fortalecer-la-educacion-en-colombia-esta-es-su-trayectoria-2707.html,https://elpais.com.co/elecciones/carlos-caicedo-el-candidato-presidencial-que-busca-fortalecer-la-educacion-en-colombia-esta-es-su-trayectoria-2707.html,https://elpais.com.co/elecciones/carlos-caicedo-el-candidato-presidencial-que-busca-fortalecer-la-educacion-en-colombia-esta-es-su-trayectoria-2707.html,data/added_manually/chatgpt_pro.md,1,https://www.elpais.com.co/elecciones/carlos-caicedo-el-candidato-presidencial-que-busca-fortalecer-la-educacion-en-colombia-esta-es-su-trayectoria-2707.html,Elpais Com Co,established-media,topic-page,carlos-caicedo,0.99,alias_score,Carlos Caicedo El Candidato Presidencial Que Busca Fortalecer La Educacion en Colombia Esta Es Su Trayectoria 2707.html,NA,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-5e114fad,https://www.elpais.com.co/elecciones/gustavo-matamoros-candidato-a-la-presidencia-asegura-en-mi-gobierno-la-jep-se-acaba-1209.html,https://elpais.com.co/elecciones/gustavo-matamoros-candidato-a-la-presidencia-asegura-en-mi-gobierno-la-jep-se-acaba-1209.html,https://elpais.com.co/elecciones/gustavo-matamoros-candidato-a-la-presidencia-asegura-en-mi-gobierno-la-jep-se-acaba-1209.html,data/added_manually/chatgpt_pro.md,1,https://www.elpais.com.co/elecciones/gustavo-matamoros-candidato-a-la-presidencia-asegura-en-mi-gobierno-la-jep-se-acaba-1209.html,Elpais Com Co,established-media,topic-page,gustavo-matamoros,0.99,alias_score,Gustavo Matamoros Candidato a La Presidencia Asegura en Mi Gobierno La Jep Se Acaba 1209.html,NA,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-02293f16,https://elpais.com/america-colombia/elecciones-presidenciales/2026-03-08/la-uribista-paloma-valencia-gana-las-consultas-presidenciales.html,https://elpais.com/america-colombia/elecciones-presidenciales/2026-03-08/la-uribista-paloma-valencia-gana-las-consultas-presidenciales.html,https://elpais.com/america-colombia/elecciones-presidenciales/2026-03-08/la-uribista-paloma-valencia-gana-las-consultas-presidenciales.html,data/added_manually/chatgpt_pro.md,1,https://elpais.com/america-colombia/elecciones-presidenciales/2026-03-08/la-uribista-paloma-valencia-gana-las-consultas-presidenciales.html,Elpais Com,established-media,topic-page,paloma-valencia,0.99,alias_score,La Uribista Paloma Valencia Gana Las Consultas Presidenciales.html,2026-03-08T00:00:00Z,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-2c779d51,https://www.eltiempo.com/politica/elecciones-colombia-2026/campana-de-ivan-cepeda-recibe-el-respaldo-de-clara-lopez-y-congresistas-de-la-alianza-verde-a-quienes-espera-para-los-proximos-dias-3545863,https://eltiempo.com/politica/elecciones-colombia-2026/campana-de-ivan-cepeda-recibe-el-respaldo-de-clara-lopez-y-congresistas-de-la-alianza-verde-a-quienes-espera-para-los-proximos-dias-3545863,https://eltiempo.com/politica/elecciones-colombia-2026/campana-de-ivan-cepeda-recibe-el-respaldo-de-clara-lopez-y-congresistas-de-la-alianza-verde-a-quienes-espera-para-los-proximos-dias-3545863,data/added_manually/chatgpt_pro.md,1,https://www.eltiempo.com/politica/elecciones-colombia-2026/campana-de-ivan-cepeda-recibe-el-respaldo-de-clara-lopez-y-congresistas-de-la-alianza-verde-a-quienes-espera-para-los-proximos-dias-3545863,Eltiempo Com,established-media,topic-page,clara-lopez,0.99,alias_score,Campana De Ivan Cepeda Recibe El Respaldo De Clara Lopez y Congresistas De La Alianza Verde a Quienes Espera Para Los Proximos Dias 3545863,NA,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-09f50ce0,https://www.eltiempo.com/politica/elecciones-colombia-2026/claudia-lopez-presento-su-plan-de-gobierno-habla-de-seguridad-con-enfoque-social-y-apuesta-por-superar-la-polarizacion-3541157,https://eltiempo.com/politica/elecciones-colombia-2026/claudia-lopez-presento-su-plan-de-gobierno-habla-de-seguridad-con-enfoque-social-y-apuesta-por-superar-la-polarizacion-3541157,https://eltiempo.com/politica/elecciones-colombia-2026/claudia-lopez-presento-su-plan-de-gobierno-habla-de-seguridad-con-enfoque-social-y-apuesta-por-superar-la-polarizacion-3541157,data/added_manually/chatgpt_pro.md,1,https://www.eltiempo.com/politica/elecciones-colombia-2026/claudia-lopez-presento-su-plan-de-gobierno-habla-de-seguridad-con-enfoque-social-y-apuesta-por-superar-la-polarizacion-3541157,Eltiempo Com,established-media,topic-page,claudia-lopez,0.99,alias_score,Claudia Lopez Presento Su Plan De Gobierno Habla De Seguridad Con Enfoque Social y Apuesta Por Superar La Polarizacion 3541157,NA,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-6e4b7e85,https://www.eltiempo.com/politica/elecciones-colombia-2026/paloma-valencia-gana-la-gran-consulta-estas-son-las-propuestas-presidenciales-de-la-candidata-del-centro-democratico-3538498,https://eltiempo.com/politica/elecciones-colombia-2026/paloma-valencia-gana-la-gran-consulta-estas-son-las-propuestas-presidenciales-de-la-candidata-del-centro-democratico-3538498,https://eltiempo.com/politica/elecciones-colombia-2026/paloma-valencia-gana-la-gran-consulta-estas-son-las-propuestas-presidenciales-de-la-candidata-del-centro-democratico-3538498,data/added_manually/chatgpt_pro.md,1,https://www.eltiempo.com/politica/elecciones-colombia-2026/paloma-valencia-gana-la-gran-consulta-estas-son-las-propuestas-presidenciales-de-la-candidata-del-centro-democratico-3538498,Eltiempo Com,established-media,topic-page,paloma-valencia,0.99,alias_score,Paloma Valencia Gana La Gran Consulta Estas Son Las Propuestas Presidenciales De La Candidata Del Centro Democratico 3538498,NA,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-311e1c5a,https://www.facebook.com/ClaudiaLopezCL,https://facebook.com/ClaudiaLopezCL,https://facebook.com/ClaudiaLopezCL,data/added_manually/chatgpt_pro.md,1,https://www.facebook.com/ClaudiaLopezCL/,Facebook,social,social-profile,claudia-lopez,0.99,alias_score,ClaudiaLopezCL,NA,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-5871e08c,https://www.infobae.com/colombia/2026/04/07/clara-lopez-renuncia-a-su-candidatura-presidencial-2026-y-anuncia-alianza-con-ivan-cepeda,https://infobae.com/colombia/2026/04/07/clara-lopez-renuncia-a-su-candidatura-presidencial-2026-y-anuncia-alianza-con-ivan-cepeda,https://infobae.com/colombia/2026/04/07/clara-lopez-renuncia-a-su-candidatura-presidencial-2026-y-anuncia-alianza-con-ivan-cepeda,data/added_manually/chatgpt_pro.md,1,https://www.infobae.com/colombia/2026/04/07/clara-lopez-renuncia-a-su-candidatura-presidencial-2026-y-anuncia-alianza-con-ivan-cepeda/,Infobae Com,established-media,article,clara-lopez,0.99,alias_score,Clara Lopez Renuncia a Su Candidatura Presidencial 2026 y Anuncia Alianza Con Ivan Cepeda,2026-04-07T00:00:00Z,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-3ba61356,https://www.infobae.com/colombia/2026/04/15/roy-barreras-propuso-unificar-el-periodo-presidencial-con-el-de-alcaldes-y-gobernadores-para-facilitar-el-entendimiento-con-el-gobierno,https://infobae.com/colombia/2026/04/15/roy-barreras-propuso-unificar-el-periodo-presidencial-con-el-de-alcaldes-y-gobernadores-para-facilitar-el-entendimiento-con-el-gobierno,https://infobae.com/colombia/2026/04/15/roy-barreras-propuso-unificar-el-periodo-presidencial-con-el-de-alcaldes-y-gobernadores-para-facilitar-el-entendimiento-con-el-gobierno,data/added_manually/chatgpt_pro.md,1,https://www.infobae.com/colombia/2026/04/15/roy-barreras-propuso-unificar-el-periodo-presidencial-con-el-de-alcaldes-y-gobernadores-para-facilitar-el-entendimiento-con-el-gobierno/,Infobae Com,established-media,article,roy-barreras,0.99,alias_score,Roy Barreras Propuso Unificar El Periodo Presidencial Con El De Alcaldes y Gobernadores Para Facilitar El Entendimiento Con El Gobierno,2026-04-15T00:00:00Z,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-05f40435,https://www.infobae.com/colombia/2026/04/19/claudia-lopez-y-leonardo-huerta-presentan-su-plan-de-gobierno-centrado-en-la-lucha-contra-la-corrupcion-y-la-polarizacion-politica,https://infobae.com/colombia/2026/04/19/claudia-lopez-y-leonardo-huerta-presentan-su-plan-de-gobierno-centrado-en-la-lucha-contra-la-corrupcion-y-la-polarizacion-politica,https://infobae.com/colombia/2026/04/19/claudia-lopez-y-leonardo-huerta-presentan-su-plan-de-gobierno-centrado-en-la-lucha-contra-la-corrupcion-y-la-polarizacion-politica,data/added_manually/chatgpt_pro.md,1,https://www.infobae.com/colombia/2026/04/19/claudia-lopez-y-leonardo-huerta-presentan-su-plan-de-gobierno-centrado-en-la-lucha-contra-la-corrupcion-y-la-polarizacion-politica/,Infobae Com,established-media,article,claudia-lopez,0.99,alias_score,Claudia Lopez y Leonardo Huerta Presentan Su Plan De Gobierno Centrado en La Lucha Contra La Corrupcion y La Polarizacion Politica,2026-04-19T00:00:00Z,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-2e1819df,https://www.infobae.com/video/politica/carlos-caicedo-sobre-sus-propuestas-de-paz/iiynSZvb,https://infobae.com/video/politica/carlos-caicedo-sobre-sus-propuestas-de-paz/iiynSZvb,https://infobae.com/video/politica/carlos-caicedo-sobre-sus-propuestas-de-paz/iiynSZvb,data/added_manually/chatgpt_pro.md,1,https://www.infobae.com/video/politica/carlos-caicedo-sobre-sus-propuestas-de-paz/iiynSZvb/,Infobae Com,established-media,article,carlos-caicedo,0.99,alias_score,iiynSZvb,NA,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-49416340,https://www.instagram.com/roybarreras,https://instagram.com/roybarreras,https://instagram.com/roybarreras,data/added_manually/chatgpt_pro.md,1,https://www.instagram.com/roybarreras/,Instagram,social,social-profile,roy-barreras,0.99,alias_score,Roybarreras,NA,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-195a1706,https://ivancepedacastro.com,https://ivancepedacastro.com/,https://ivancepedacastro.com/,data/added_manually/chatgpt_pro.md,1,https://ivancepedacastro.com/,Ivancepedacastro Com,official,official-page,ivan-cepeda,0.99,alias_score,Ivancepedacastro.com,NA,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:37Z
manual-78dafdfc,https://mauriciolizcano.co,https://mauriciolizcano.co/,https://mauriciolizcano.co/,data/added_manually/chatgpt_pro.md,1,https://mauriciolizcano.co/,Mauriciolizcano Co,official,official-page,mauricio-lizcano,0.99,alias_score,Mauriciolizcano.co,NA,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:38Z
manual-40347029,https://migueluribe.com,https://migueluribe.com/,https://migueluribe.com/,data/added_manually/chatgpt_pro.md,1,https://migueluribe.com/,Migueluribe Com,official,official-page,miguel-uribe,0.99,alias_score,Migueluribe.com,NA,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:38Z
manual-5bbd0995,https://murilloporcolombia.com/luis-gilberto-murillo-quien-es,https://murilloporcolombia.com/luis-gilberto-murillo-quien-es,https://murilloporcolombia.com/luis-gilberto-murillo-quien-es,data/added_manually/chatgpt_pro.md,1,https://murilloporcolombia.com/luis-gilberto-murillo-quien-es/,Murilloporcolombia Com,official,official-page,luis-gilberto-murillo,0.99,alias_score,Luis Gilberto Murillo Quien Es,NA,unreachable,discarded_unreachable,http_0,0,FALSE,manual_added_file,2026-04-24T10:34:38Z
